marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	12103870	R2F4KSLG88TFTD	B008HN3M0C	497620153	Southpole Big Girls' Sandblasted Color Skinny Jean	Apparel	5	0	0	N	N	Love It	When the pants came in the mail, my daughter loved them. She looked so cute in them. They are great for Saint Patrick's Day. They fit her perfectly.	2013-02-16
US	1488209	R3N2PQYI0Q42HE	B00LTTQT92	731789356	Calvin Klein Men's Slim-Fit Non-Iron Patterned Button-Front Shirt	Apparel	1	1	2	N	N	One Star	Too large ！！！I will try to give my pet panda wearing or to give it to Yao Ming！	2015-01-24
US	1552074	R3G4QOY0WLP336	B0017KA5OS	107893087	Male Power Liquid Black Onyx or Ruby Wet Look Classic Thong	Apparel	5	0	0	N	Y	Five Stars	Thank you for everything.	2015-04-09
US	53027229	R1F3KZVEZZTDG9	B00972FESA	245144831	Daniel Buchler Men's Fleece Pant	Apparel	5	1	1	N	Y	Best fleece pants	I work from home, and like to wear comfy fleece pants around home during winter.  I've been on a mission to find the most comfy ones, and have tried various styles.  Corel fleece pants are comfortable, but easily damaged by cat claws.  Tartan patterned fleece pants are nice and sturdy, but I prefer mono-colored pants to feel less self-conscious when answering the door or taking out the garbage.<br /><br />These pants are best of both worlds; very comfy, seem sturdy so far, and mono-colored.  And plenty warm for indoor lounging and desk work.<br /><br />As others have said, they are long (and I'm 6'1&#34; tall), but not too long... a perfect length for me, I think.<br /><br />Nice deep pockets; important for carrying my ever-present iPhone.<br /><br />They are more expensive than others, but worth it, I think; I recently got a second pair.<br /><br />Recommended.	2012-12-10
US	21401388	R3QDMMV2RMV1ZI	B003D7YP80	45658465	Beer Garden Adult Halloween Costume Plus Size 14-16	Apparel	1	0	0	N	Y	Cheap but works for almost one night	If you just need it for one night of use it manages to hold together for the most part.  Immediately the stitching came undone on the armpits but it didn't rip apart too bad so only a few people noticed.  The way it fit was awkward up top and needing to be pinned together but for the price it works alright and really wouldn't be used again anyhow.	2012-10-31
US	4398183	R1I48C4XPRTCUL	B00B58TYQ2	875886883	Lee Men's Relaxed-Fit Utility Belted Cargo Pant	Apparel	5	0	0	N	Y	Five Stars	these pants are very comfortable, definitely will buy more	2015-03-13
US	38683141	R1M6Q15730U9J1	B005THXU2Y	513800621	2(x)ist Men's Military Sport Brief	Apparel	5	0	0	N	Y	Very Comfortable.	The 2(x)xist brand of underwear is very comfortable, everything fits nice and snug, no riding or anything.  The fabric is soft, no chaffing or anything. Plus they just look hot. :)	2012-09-24
US	13428808	R1PFFGOPPVDJTP	B001MXKKGS	78431141	Elegant Moments Women's Lace Halter Mini Dress	Apparel	2	0	1	N	Y	it felt like cheap material I washed and it got even	it felt  like cheap material I washed and it got even worst	2015-03-03
US	15071635	R2VD9KGO00PMDP	B00VU7P1YM	559408592	Barbra's 6 Pack B Cup and C Cup Bras	Apparel	3	0	0	N	Y	Cute, well made, but, 2 sizes too small, you pay for return shipping.	Very cute and well made. It has 3 spots where you can adjust the length of the straps. Straps are anchored, they are not removable. And the cups are slightly padded. The clasp is in the front, its small and plastic. Runs small. I wear a 40 C and these cut into my ribs. I thought the clasp was going to break or the wires were going to poke through. I would exchange for a larger size, but they don't have them. Package arrived 5 days earlier than expected.<br /><br />FYI: If you have to return the item, you will have to pay for shipping. You also have 14 days from delivery date to send back your item.	2015-06-25
US	11538371	R1X5KMJAYCSURU	B00MXJKXXA	204834235	SUNNOW Womens Pop Woolen Autumn Winter Zipper Pu Leather Blazer Coat Jacket Outwear	Apparel	1	0	0	N	N	HORRIBLE!!	Worst quality ever! DO NOT PURCHASE!!	2014-10-30
US	6066363	R2BAO43VY3YNMN	B00GYLD18C	89934686	Kattee Women's Hooded Long Down Coat	Apparel	5	0	0	N	Y	Really like it for winter weather	I am a petite M and size CN Large fits well. Looks like the photo, a llitle bulkier but comfortable.	2014-03-09
US	36550273	R2B8D3MJWPVOEW	B003Y7T52U	14258689	Fun Express - Oversized Felt Clown Top Hat Party Costume Carnival	Apparel	1	0	0	N	Y	The picture is very deceiving. Item is as thin ...	The picture is very deceiving.  Item is as thin as kleenex as someone's review said.  I use these type items for props for photo booth and this is maybe a one time use item.	2015-06-25
US	19855283	R2A8VCEK72B1FM	B00FP462DK	891531452	TIEALIGN 5 Pack - Invisible Tie Stays Made in the U.S.A.	Apparel	5	1	1	N	Y	much better!	I wear ties everyday.  Tired of spending 15-20 on a tie tack that pokes holes in my ties and the cheap chains always breaking.  This fixes those problems and looks nicer.  Highly recommended!	2014-04-19
US	46758924	RIQBX9HB0GZJP	B00COR3IPQ	18584685	Candyland Full Cut Soft Cotton Brief Panty For Girl's - 2-Pack - Various Colors	Apparel	4	3	3	N	Y	beautiful and nice quality	These are cute briefs that are true to size with lots of 'booty' room. These came up in my 'latex free panties' search for my daughter who has become severely allergic to latex. The elastic is NOT completely covered in the waistband. The seams are a bit thick on the sides  also. While well made for long term wear, the seam 'itch' her, she says. Once the waist begins to wear over time the elastic will possible touch her skin as the bottom of the waistband elastic is exposed thru threads. Great panties, but not really made for latex allergic little persons. I have more children so they will be put to use, but should not pop up under the latex free search. :o(	2013-10-12
US	44602292	R22Q5Z6Z6UJ2V9	B00R9B85BO	115522032	Boys Girls Olaf Frozen T-shirt Elsa Anna Frozen Snowman Tshirt for Boy	Apparel	5	0	0	N	Y	Five Stars	Item like described	2015-06-09
US	3065398	R3RMU971XIIUAS	B007NL2RUK	533539812	Lord of the Rings - One Ring to Rule them All Men's T-Shirt	Apparel	5	0	0	N	Y	One RIng to Rule Them ALL!!!!!	I saw this shirt and wanted to get it immediately. It came super fast and any LOTR fan needs to own.	2014-09-03
US	20504411	R223AEFMPTVT53	B006O9YCB4	608659434	ICU by Barco Women's Missy Fit 2 Pocket Snap Front Scrub Jacket	Apparel	4	0	0	N	Y	Good product	Fits well, has nice pockets to carry more stuff, is nice to wear when cold as it is light. The sleeves could be a tad longer, but overall a great product.	2014-11-25
US	13463535	R2226IEXAD01B9	B00EDRN8IW	97478161	State O Maine - Big Mens Plaid Fleece Robe	Apparel	5	0	0	N	Y	State O Maine Mens Fleece Robe	I purchased this for my husband as a Christmas present.  He absolutely loves it!  The robe is soft, did not pill after washing & drying, is warm and fits well.  The cats are trying to steal it from him too.  This robe is a definite winner and I highly recommend it!	2013-12-28
US	27123155	R3JGZGMF8WX6F6	B0000CFXWS	2054743	Polar Fleece Headscarf - Light Blue Micro-Suede	Apparel	5	0	0	N	N	i live in these things!	This is definitely the best bandana I've ever had. It's large enough so I can style it any way I want and the fabric is so beautiful! It's soft and it can be dressed up or dressed down. I highly recommend it!	2004-04-14
US	13825241	R7VGOMOK5Y941	B00DGWNA4C	777323967	Match Men's Summer Cargo Shorts #S3620	Apparel	3	0	0	N	Y	"""Thin"" was pretty thick in my book - a good sturdy twill"	&#34;Thin&#34; was pretty thick in my book - a good sturdy twill. Thought they were over engineered: belt & an internal drawstring added bulk and weight. If the buttonhole is too small, look carefully, you probably can open it up 1/16-1/8&#34; before cutting buttonhole threads and it'll work fine. Did this to the two pair that I'm keeping (b/c the fabric was thinner).	2015-03-18
US	44770827	R2594CTXLHR77Y	B00K5I76CC	476312283	Herebuy - Vintage Leather Belts for Women Western Cowgirl Floral Belts	Apparel	5	0	0	N	Y	Great Belt With Jeans!	I wear jeans all the time and this belt works perfectly with all my jeans.. I would recommend this belt for anyone who wants a great belt with their favorite jeans!	2015-05-06
US	10257	R3G6HK2Y5YN0XF	B00HS5SM78	786165174	Up2date Fashion Caftan/Kaftan in Brown Tiger Print, Style Caf-65BR	Apparel	5	0	0	N	Y	Five Stars	very pretty and comfy	2014-12-30
US	29495870	R1NHYP4P5KM0T7	B000BRTADK	539537800	KONG Flyer Dog Toy	Pet Products	3	0	0	N	Y	Difficult to take away from her 'cause she so enjoyed chewing on it after a few throws	Lasted a little while, she chewed out the center, ended up cutting it out and flying the ring. Difficult to take away from her 'cause she so enjoyed chewing on it after a few throws. Could last if I hid it from her, but I can't do it! I'm trying the WEST PAW DESIGN Zogoflex Zisc next, supposedly guaranteed to last!	2015-04-08
US	3231943	R2BJA84K2VOJMX	B00EI673B6	675945515	All-Absorb Training Pads 22-inch By 23-inch.	Pet Products	5	0	0	N	Y	The value and quality of these training pads are wonderful. I used to buy in stores (when in ...	The value and quality of these training pads are wonderful.  I used to buy in stores (when in stock - NEVER) and pay a few dollars more.  These are perfect to order online from the comfort of your home and for a better price too!	2015-08-27
US	33991025	R2IULVHOI561B4	B006XE35YU	287720319	Petstages Catnip Plaque Away Pretzel #333	Pet Products	5	1	1	N	Y	Cats love it!	My cats seem to love it.  They chew on it and bat it around.	2015-07-11
US	28985388	RBTTY86H49CUN	B005CQARAA	902420639	Outward Hound Invincibles Plush Gecko Dog Toy	Pet Products	2	0	0	N	Y	Can be destroyed	After 3hrs dog had all the orange spikes ripped off and all over the floor. After 4hrs torn open at the head and proceeded to take all 4 squeakers out, tops chewed off and punctured. All this by 1yr old doberman.	2013-05-10
US	44390560	RD1R30UU9D1HQ	B002D8FHJ6	154114620	"IPuppyone Adjustable Dog Soft Harness ""Air Flex"""	Pet Products	5	0	0	N	Y	fashionable and sharp	My Schnoodle is 4 months old, and I wanted something soft to walk her with.  This is great!  She thinks she's quite the princess prancing down the street in it.  Of course it's not something like a choke collar which a person would use to train a dog not to pull, so what this harness does is train ME - so I work at my pup's listening skills and learning to obey commands.  Luckily my pup is very sensitive and a quick learner, so she's learning to walk nicely in it.	2015-05-21
US	28843372	R1VXBW785FM79K	B004K9SIQU	297054024	SONIC REPELLENT STAY OFF MAT FOR DOGS AND CATS	Pet Products	5	0	0	N	Y	Five Stars	Top Notch Seller. They work great	2015-02-13
US	12264619	R23V095V23JWXQ	B0040B5BUO	234427679	PetGuard Anitra's Vita-Mineral Mix Natural Pet Supplement, 8 Ounce	Pet Products	3	6	6	N	Y	could not use it for long	Most of this is still sitting in the fridge.  I have five cats and could not continue to use this supplement as two of the five, it turns out are sensitive or allergic to nutritional yeast-- one of the ingredients of this product.  They both developed inflammation and a rash on their chins.  I mix all of their food together, so it was easier to discontinue use and find another product.  If I want to go to the trouble of mixing up their food separately, I may be able to use up the rest of this product on the ones who are not allergic.	2014-03-20
US	43493504	R20TJU6DAHKQTG	B001LUJKCM	114342843	Comfort Control Harness	Pet Products	4	0	0	N	Y	Beware of squirming!	This is a well made, quality product. I have had a few problems with my cat squirming out of it, so please keep a good eye on your pet!	2014-06-03
US	35896357	R2MYW6CS7EZTUD	B0072QAE1K	398522871	Aqua-Supreme 59942 Aqua Supreme AP-8 Aquarium Air Pump, 7W	Pet Products	5	0	0	N	N	Pump	Set this up for several tanks . this is very nice . going to buy another one later	2014-08-12
US	14715038	R3KQDIZLMVL6PX	B00076KR0U	24943079	Panic Mouse 360	Pet Products	5	0	0	N	Y	Panic Mouse	I have never seen a cat toy that has infatuated my cats more than this one. I have one cat who actually knows how to turn it on! Unfortunately, she doesn't know how to turn it off. LOL	2013-07-03
US	24936748	RS0K2CJ5CJ7LK	B0018MM8RC	352388729	Petnation Port-A-Crate E2 Indoor/Outdoor Pet Home	Pet Products	2	0	0	N	Y	Already destroyed, only used twice	I have a 1 year old lab mix whom we travel with a lot. We were thrilled to find a crate with which we could travel more easily. The crate is very light and simple to assemble and breakdown.<br /><br />BUT, and that is a big BUT, we only used it twice before he figured out how to break out of it. The zipper just isn't strong enough. We decided to turn the crate so that the mesh door faced a wall, BAD IDEA. He was able to turn the whole crate vertically trying to push through it. Not safe for him at all. We also realized there is an area he scratched/chewed through creating a hole in the fabric.<br /><br />This crate was a complete waste of money for us.	2013-12-29
US	14106542	R3VT9Z6ORUGMX6	B002UTCI2M	100381083	Blue Buffalo Blue Wilderness Adult Duck Recipe Dry Cat Food	Pet Products	5	0	0	N	Y	Five Stars	love	2014-12-12
US	43965102	R2DZ2SANP5UMDV	B008CY3SSC	821677125	American Kennel Club Pet Car Seat Cover	Pet Products	4	5	7	N	Y	Nice Quality	I use this cover in my backseat of my Mitsubishi Lancer. Its a pretty small four door sedan. The cover fits my seats well. It has velcrow openings to put the seat belt buckles through. It seems to be holding up well with my golden retriever. Keeps the mud and dirt off my seats. I wish it attracted pet hair though.	2012-11-30
